inasmuch	vì rằng, trong chừng mực	C1	C1
insofar	trong phạm vi, ở mức độ	C1	C1
wherein	trong đó, nơi mà  |  🇺🇸 /(h)wɛɹˈɪn/  🇬🇧 /wɛəɹˈɪn/	C1	C1
herein	trong đây, trong tài liệu này	C1	C1
heretofore	trước đây, cho đến nay  |  🇺🇸 /ˈhɪɹtəfoɹ/  🇬🇧 /ˌhɪətəˈfɔə/	C1	C1
aforementioned	đã đề cập ở trên  |  🇺🇸 🇬🇧 /əˈfɔːˌmɛn.ʃənd/	C1	C1
subsequently  (The fix was subsequently reverted.)	sau đó, tiếp theo  |  🇺🇸 🇬🇧 /ˈsʌb.sɪ.kwənt.li/	Vocabulary	C1
accordingly  (Act accordingly once you have the data.)	do đó, theo đó  |  🇺🇸 /ə.ˈkɔɹ.dɪŋ.li/  🇬🇧 /əˈkɔː(ɹ).dɪŋ.li/	Vocabulary	C1
furthermore	hơn nữa, ngoài ra  |  🇺🇸 🇬🇧 /ˈfɜː(ɹ).ðə(ɹ).mɔː(ɹ)/	Vocabulary	C1
moreover	hơn nữa, thêm vào đó  |  🇺🇸 /mɔɹˈoʊvɚ/  🇬🇧 /mɔːˈɹəʊvə/	Vocabulary	C1
nevertheless	tuy nhiên, vẫn vậy  |  🇺🇸 /ˈnɛvɚðəlɛs/  🇬🇧 /ˈnɛvəðəlɛs/	Vocabulary	C1
conversely  (Conversely, fewer threads may help.)	ngược lại  |  🇺🇸 🇬🇧 /kənˈvɜːsli/	Vocabulary	C1
juxtapose  (Juxtapose the two approaches to see the difference.)	đặt cạnh nhau để so sánh  |  🇺🇸 /ˈd͡ʒʌkstəpoʊz/  🇬🇧 /ˈd͡ʒʌkstəpəʊz/	Vocabulary	C1
elucidate  (Could you elucidate the design choice?)	làm sáng tỏ, giải thích rõ  |  🇺🇸 🇬🇧 /əˈluː.sɪ.de͡ɪt/	Vocabulary	C1
expound  (Please expound on the tradeoffs.)	trình bày chi tiết, giải thích  |  🇺🇸 🇬🇧 /ɪkˈspaʊnd/	Vocabulary	C1
delineate  (Delineate the responsibilities of each service.)	phân ranh giới rõ ràng  |  🇺🇸 🇬🇧 /dɪˈlɪniːeɪt/	Vocabulary	C1
encapsulate  (This pattern encapsulates the core idea well.)	gói gọn, tóm tắt cô đọng  |  🇺🇸 🇬🇧 /ɪnˈkæps(j)ʊˌleɪt/	Vocabulary	C1
epitomize  (This PR epitomizes clean code.)	là hình mẫu tiêu biểu của  |  🇺🇸 🇬🇧 /əˈpɪt.əˌmaɪz/	Vocabulary	C1
exemplify  (This function exemplifies the DRY principle.)	minh họa, là ví dụ điển hình  |  🇺🇸 🇬🇧 /ɛɡˈzɛmplɪfaɪ/	Vocabulary	C1
illustrate  (Use a diagram to illustrate the flow.)	minh họa, thể hiện  |  🇺🇸 🇬🇧 /ɪ.ˈlʌs.tɹeɪt/	Vocabulary	C1
characterize  (How would you characterize the bottleneck?)	mô tả đặc điểm, định nghĩa  |  🇺🇸 🇬🇧 /ˈkæɹəktəɹaɪz/	Vocabulary	C1
differentiate  (Differentiate between the two approaches.)	phân biệt, tạo sự khác biệt  |  🇺🇸 /ˌdɪ.fəˈɹɛnt.ʃi.eɪt/  🇬🇧 /dɪf.əˈɹɛn.ʃi.eɪt/	Vocabulary	C1
discriminate  (The model cannot discriminate edge cases.)	phân biệt, nhận dạng  |  🇺🇸 🇬🇧 /dɪsˈkɹɪmɪneɪt/	Vocabulary	C1
interpolate  (Interpolate the missing data points.)	nội suy, điền vào khoảng trống  |  🇺🇸 🇬🇧 /ɪn.ˈtɜɹ.pə.ˌleɪt/	Vocabulary	C1
generalize  (Don't generalize from a single data point.)	tổng quát hóa, khái quát	Vocabulary	C1
specialize  (The service specializes in payment processing.)	chuyên biệt hóa  |  🇺🇸 🇬🇧 /ˈspɛʃəˌlaɪz/	Vocabulary	C1
contextualize  (Contextualize the error before escalating.)	đặt vào ngữ cảnh cụ thể	Vocabulary	C1
operationalize  (Operationalize the metric so we can track it.)	đưa vào vận hành, cụ thể hóa  |  🇺🇸 🇬🇧 /ɒpəˈɹeɪʃ(ə)nəlʌɪz/	Vocabulary	C1
conceptualize  (Conceptualize the solution before writing code.)	hình thành khái niệm, xây dựng ý tưởng	Vocabulary	C1
theorize  (Theorize about root cause before testing.)	đặt ra lý thuyết	Vocabulary	C1
hypothesize  (Hypothesize and then validate with data.)	đặt giả thuyết	Vocabulary	C1
invalidate  (New data invalidates the original assumption.)	bác bỏ, làm mất hiệu lực  |  🇺🇸 🇬🇧 /ˌɪnˈvæl.ɪ.deɪt/	Vocabulary	C1
corroborate  (Can you corroborate this with logs?)	xác nhận, củng cố bằng bằng chứng  |  🇺🇸 /kəˈɹɑbəɹeɪ̯t/  🇬🇧 /kəˈɹɒbəɹeɪ̯t/	Vocabulary	C1
refute  (The benchmark results refute the hypothesis.)	bác bỏ, phản bác  |  🇺🇸 🇬🇧 /ɹəˈfjut/	Vocabulary	C1
reconcile  (Reconcile the two conflicting reports.)	hòa giải, đối chiếu  |  🇺🇸 🇬🇧 /ˈɹɛkənsaɪl/	Vocabulary	C1
reconciliation  (A data reconciliation job runs nightly.)	sự đối chiếu, hòa giải dữ liệu  |  🇺🇸 🇬🇧 /ˌɹɛkənˌsɪliˈeɪʃən/	Vocabulary	C1
paradigm shift  (Serverless is a paradigm shift in deployment.)	sự thay đổi mô hình tư duy căn bản	Business	C1
disruptive innovation  (Cloud computing was a disruptive innovation.)	đổi mới mang tính phá vỡ thị trường	Business	C1
exponential growth  (User growth has been exponential.)	tăng trưởng theo cấp số nhân	Business	C1
compounding effect  (The compounding effect of technical debt is real.)	hiệu ứng tích lũy theo thời gian	Business	C1
flywheel effect  (Build the flywheel effect through retention.)	hiệu ứng bánh đà, tự duy trì đà tăng trưởng	Business	C1
network effect  (The product benefits from a strong network effect.)	hiệu ứng mạng lưới	Business	C1
switching cost  (High switching costs reduce churn.)	chi phí khi chuyển sang sản phẩm khác	Business	C1
lock-in effect  (Avoid creating a lock-in effect for users.)	hiệu ứng bẫy phụ thuộc	Business	C1
commoditization  (Cloud storage is heading toward commoditization.)	hàng hóa hóa, mất lợi thế độc quyền	Business	C1
differentiation strategy  (Our differentiation strategy is developer experience.)	chiến lược tạo sự khác biệt	Business	C1
blue ocean strategy  (We're pursuing a blue ocean strategy.)	chiến lược thị trường không cạnh tranh	Business	C1
zero-sum game  (Negotiations shouldn't be a zero-sum game.)	trò chơi tổng bằng không	Business	C1
positive-sum game  (Good partnerships are a positive-sum game.)	trò chơi cùng thắng	Business	C1
Nash equilibrium	cân bằng Nash trong lý thuyết trò chơi	Business	C1
adverse selection  (Free tiers can cause adverse selection.)	lựa chọn bất lợi trong kinh tế	Business	C1
moral hazard  (Blanket coverage creates moral hazard.)	rủi ro đạo đức	Business	C1
principal-agent problem	vấn đề ủy quyền và người được ủy quyền	Business	C1
information asymmetry  (Information asymmetry drives negotiation outcomes.)	bất cân xứng thông tin	Business	C1
bounded rationality  (Bounded rationality explains poor estimates.)	lý trí có giới hạn	Business	C1
cognitive bias  (Watch out for cognitive bias in code reviews.)	sai lệch nhận thức	Business	C1
confirmation bias  (Confirmation bias leads to ignoring counter-evidence.)	thiên kiến xác nhận	Business	C1
sunk cost fallacy  (Don't let sunk cost fallacy drive the decision.)	ngụy biện chi phí chìm	Business	C1
FOMO  (FOMO drives poor tech adoption decisions.)	sợ bỏ lỡ cơ hội (Fear Of Missing Out)	Idioms	C1
JOMO  (Practice JOMO — not every trend needs adoption.)	vui vẻ khi bỏ lỡ thứ không cần thiết	Idioms	C1
Dunning-Kruger effect  (The Dunning-Kruger effect is common in junior devs.)	hiệu ứng tự đánh giá cao năng lực	Business	C1
Pareto principle  (Apply the Pareto principle to bug fixing.)	nguyên tắc 80/20	Business	C1
Parkinson's law  (Parkinson's law explains why tasks fill deadlines.)	công việc có xu hướng lấp đầy thời gian có sẵn	Business	C1
Conway's law  (Conway's law shapes microservice boundaries.)	luật Conway — kiến trúc phản ánh tổ chức	Tech	C1
Goodhart's law  (Goodhart's law warns against optimizing metrics blindly.)	khi chỉ số trở thành mục tiêu, nó mất giá trị	Business	C1
Brook's law  (Brook's law: adding engineers slows a late project.)	thêm người vào dự án trễ làm chậm hơn	Tech	C1
technical leverage  (Automation creates technical leverage.)	đòn bẩy kỹ thuật, nhân đội	Tech	C1
force multiplier  (Good tooling is a force multiplier for the team.)	yếu tố nhân bội hiệu suất	Tech	C1
circumspect  (Be circumspect before committing to an estimate.)	thận trọng, cẩn thận cân nhắc  |  🇺🇸 /ˈsɝ.kəm.spɛkt/  🇬🇧 /ˈsɜː.kəm.spɛkt/	Vocabulary	C1
perspicacious  (A perspicacious reviewer spotted the edge case.)	sắc sảo, có khả năng nhìn thấu đáo  |  🇺🇸 /ˌpɜːɹ.spɪˈkeɪ.ʃəs/  🇬🇧 /ˌpɜː.spɪˈkeɪ.ʃəs/	Vocabulary	C1
sagacious  (Her sagacious advice saved the project.)	sáng suốt, thông thái  |  🇺🇸 🇬🇧 /səˈɡeɪʃəs/	Vocabulary	C1
prudent  (It is prudent to add a feature flag.)	khôn ngoan, thận trọng  |  🇺🇸 🇬🇧 /ˈpɹuːdənt/	Vocabulary	C1
sanguine  (I'm sanguine about the Q4 release.)	lạc quan, tự tin  |  🇺🇸 🇬🇧 /ˈsæŋ.ɡwɪn/	Vocabulary	C1
circumlocution  (Avoid circumlocution in technical writing.)	nói vòng vo, dùng nhiều từ không cần thiết  |  🇺🇸 /ˌsɝkəmləˈkjuʃən/  🇬🇧 /ˌsɜːkəmləˈkjuːʃən/	Vocabulary	C1
euphemism  (Using "legacy" as a euphemism for broken code.)	cách nói giảm nói tránh  |  🇺🇸 🇬🇧 /ˈjuː.fəˌmɪ.z(ə)m/	Vocabulary	C1
understatement  (Calling that outage a "minor issue" is an understatement.)	nói giảm, đánh giá thấp hơn thực tế	Vocabulary	C1
hyperbole  (Saying it's the worst bug ever is hyperbole.)	cách nói phóng đại  |  🇺🇸 🇬🇧 /haɪˈpɝːbəli/	Vocabulary	C1
irony  (The irony is that the fix caused another bug.)	sự trớ trêu, mỉa mai  |  🇺🇸 /ˈaɪ.ɚ.ni/  🇬🇧 /ˈaɪə.ɹən.i/	Vocabulary	C1
sarcasm  (His sarcasm in the review didn't help the team.)	châm biếm, mỉa mai  |  🇺🇸 /ˈsɑːɹˌkæzəm/  🇬🇧 /ˈsɑːˌkæzəm/	Vocabulary	C1
innuendo  (The review was full of innuendo rather than facts.)	ám chỉ, bóng gió  |  🇺🇸 🇬🇧 /ˌɪnjuˈɛndəʊ/	Vocabulary	C1
subtext  (Read the subtext in the stakeholder's feedback.)	ẩn ý, thông điệp ngầm	Vocabulary	C1
connotation  (The word "legacy" has a negative connotation.)	hàm ý, nghĩa bóng  |  🇺🇸 🇬🇧 /ˌkɒnəˈteɪʃən/	Vocabulary	C1
denotation  (Understand the denotation before using the term.)	nghĩa đen, nghĩa literal  |  🇺🇸 🇬🇧 /ˌdiː.noʊˈteɪ.ʃən/	Vocabulary	C1
semantic  (The semantic difference matters in API design.)	liên quan đến nghĩa, ngữ nghĩa  |  🇺🇸 🇬🇧 /sɪˈmæntɪk/	Vocabulary	C1
rhetoric  (Strong rhetoric won't replace a clear design doc.)	nghệ thuật hùng biện, lập luận	Vocabulary	C1
dialectic  (Use dialectic to stress-test the architecture.)	biện chứng pháp, đối thoại phân tích  |  🇺🇸 🇬🇧 /ˌdaɪəˈlɛktɪk/	Vocabulary	C1
sophistry  (His argument was sophistry, not logic.)	ngụy biện, lý luận giả tạo  |  🇺🇸 /ˈsɑ.fɪ.stɹi/  🇬🇧 /ˈsɒ.fɪ.stɹi/	Vocabulary	C1
fallacy  (That reasoning contains a logical fallacy.)	ngụy biện, lỗi lập luận  |  🇺🇸 🇬🇧 /ˈfæləsi/	Vocabulary	C1
non sequitur  (His conclusion was a non sequitur.)	kết luận không liên quan đến tiền đề  |  🇺🇸 /ˌnɑːnˈsɛk.wɪ.tɚ/  🇬🇧 /ˌnɒnˈsɛk.wɪ.tə/	Vocabulary	C1
ad hominem  (Ad hominem attacks derail technical discussions.)	tấn công cá nhân thay vì lập luận	Vocabulary	C1
strawman  (Don't misrepresent my argument as a strawman.)	phương án bù nhìn, bóp méo lập luận	Vocabulary	C1
red herring  (That performance concern is a red herring.)	thông tin đánh lạc hướng	Vocabulary	C1
false dichotomy  (Calling it a binary choice is a false dichotomy.)	lưỡng nan giả, ép chọn hai khi có nhiều lựa chọn	Vocabulary	C1
slippery slope  (That argument is a slippery slope fallacy.)	lập luận dốc trơn — sợ hậu quả dây chuyền	Vocabulary	C1
appeal to authority  (Don't rely on appeal to authority in engineering decisions.)	ngụy biện dựa vào uy quyền	Vocabulary	C1
burden of proof  (The burden of proof lies with the proposer.)	trách nhiệm chứng minh	Vocabulary	C1
clear  (Please make your instructions clear.)	rõ ràng, dễ hiểu  |  🇺🇸 /klɪɹ/  🇬🇧 /klɪə(ɹ)/	Vocabulary	B1
brief  (Keep your response brief.)	ngắn gọn, tóm tắt  |  🇺🇸 🇬🇧 /bɹiːf/	Vocabulary	B1
late  (The report is two days late.)	muộn, trễ hạn  |  🇺🇸 🇬🇧 /leɪt/	Vocabulary	B1
early  (We finished the task early.)	sớm, trước thời hạn  |  🇺🇸 /ˈɝli/  🇬🇧 /ˈɜː.li/	Vocabulary	B1
ready  (Is the environment ready for testing?)	sẵn sàng  |  🇺🇸 🇬🇧 /ˈɹɛdi/	Vocabulary	B1
sure  (Are you sure this is the correct version?)	chắc chắn  |  🇺🇸 /ʃɔɹ/  🇬🇧 /ʃoː/	Vocabulary	B1
glad  (I'm glad we resolved the issue.)	vui mừng, hài lòng  |  🇺🇸 🇬🇧 /ɡlæd/	Vocabulary	B1
sorry  (Sorry for the late reply.)	xin lỗi, tiếc  |  🇺🇸 /ˈsɑɹi/  🇬🇧 /ˈsɔɹi/	Vocabulary	B1
careful  (Be careful when editing the config file.)	cẩn thận, thận trọng  |  🇺🇸 /ˈkɛ(ə)ɹfəl/  🇬🇧 /ˈkɛːfəl/	Vocabulary	B1
main  (What is the main purpose of this function?)	chính, chủ yếu  |  🇺🇸 🇬🇧 /meɪn/	Vocabulary	B1
simple  (Let's use a simple solution first.)	đơn giản  |  🇺🇸 🇬🇧 /ˈsɪmpəl/	Vocabulary	B1
final  (This is the final version before release.)	cuối cùng, hoàn chỉnh  |  🇺🇸 🇬🇧 /ˈfaɪ.nəl/	Vocabulary	B1
basic  (You need a basic understanding of SQL.)	cơ bản  |  🇺🇸 🇬🇧 /ˈbeɪsɪk/	Vocabulary	B1
extra  (We need extra time to finish the tests.)	thêm, phụ thêm  |  🇺🇸 🇬🇧 /ˈɛkstɹə/	Vocabulary	B1
busy  (I'm too busy to review it today.)	bận rộn  |  🇺🇸 🇬🇧 /ˈbɪzi/	Vocabulary	B1
prefer  (I prefer async communication over calls.)	ưa thích, muốn hơn  |  🇺🇸 /pɹɪˈfɝ/  🇬🇧 /pɹɪˈfɜː/	Vocabulary	B1
avoid  (Avoid pushing directly to main.)	tránh, né tránh  |  🇺🇸 🇬🇧 /əˈvɔɪd/	Vocabulary	B1
manage  (Can you manage the deployment today?)	quản lý, xoay xở được  |  🇺🇸 /ˈmænədʒ/  🇬🇧 /ˈmænɪdʒ/	Vocabulary	B1
require  (This feature requires authentication.)	yêu cầu, đòi hỏi  |  🇺🇸 /ɹɪˈkwaɪɹ/  🇬🇧 /ɹɪˈkwaɪə/	Vocabulary	B1
expect  (We expect the fix by Friday.)	mong đợi, dự kiến  |  🇺🇸 🇬🇧 /ɛkˈspɛkt/	Vocabulary	B1
accept  (The PR was accepted after review.)	chấp nhận  |  🇺🇸 /əkˈsɛpt/  🇬🇧 /ækˈsɛpt/	Vocabulary	B1
explain  (Can you explain the error?)	giải thích  |  🇺🇸 🇬🇧 /ɛkˈspleɪn/	Vocabulary	B1
discuss  (Let's discuss this in the next meeting.)	thảo luận  |  🇺🇸 /dɪsˈkʌs/  🇬🇧 /dɪsˈkʊs/	Vocabulary	B1
describe  (Please describe the expected behavior.)	mô tả  |  🇺🇸 🇬🇧 /dəˈskɹaɪb/	Vocabulary	B1
compare  (Compare the two approaches and pick one.)	so sánh  |  🇺🇸 /kəmˈpɛɚ/  🇬🇧 /kəmˈpɛə/	Vocabulary	B1
decide  (We need to decide before EOD.)	quyết định  |  🇺🇸 🇬🇧 /dɪˈsaɪd/	Vocabulary	B1
complete  (The migration is complete.)	hoàn thành, hoàn chỉnh  |  🇺🇸 🇬🇧 /kəmˈpliːt/	Vocabulary	B1
improve  (We need to improve test coverage.)	cải thiện, nâng cao  |  🇺🇸 🇬🇧 /ɪmˈpɹuːv/	Vocabulary	B1
succeed  (The deployment succeeded without issues.)	thành công  |  🇺🇸 🇬🇧 /səkˈsiːd/	Vocabulary	B1
send  (Send me the logs when it happens again.)	gửi  |  🇺🇸 🇬🇧 /sɛnd/	Vocabulary	B1
receive  (Did you receive my message?)	nhận được  |  🇺🇸 🇬🇧 /ɹɪˈsiːv/	Vocabulary	B1
join  (Please join the call at 2 PM.)	tham gia  |  🇺🇸 🇬🇧 /ˈdʒɔɪn/	Vocabulary	B1
leave  (Leave a comment in the PR.)	để lại, rời đi  |  🇺🇸 /liv/  🇬🇧 /liːv/	Vocabulary	B1
check  (Check the logs for errors.)	kiểm tra, xem lại  |  🇺🇸 🇬🇧 /t͡ʃɛk/	Vocabulary	B1
test  (Test the endpoint before merging.)	kiểm thử, thử nghiệm  |  🇺🇸 🇬🇧 /test/	Tech	B1
break  (This change might break the build.)	phá vỡ, gây lỗi  |  🇺🇸 🇬🇧 /bɹeɪk/	Tech	B1
fix  (Fix the bug before the release.)	sửa lỗi, khắc phục  |  🇺🇸 🇬🇧 /ˈfɪks/	Tech	B1
build  (The build failed due to a syntax error.)	xây dựng, biên dịch  |  🇺🇸 🇬🇧 /bɪld/	Tech	B1
run  (Run the tests before committing.)	chạy, thực thi  |  🇺🇸 /ɹʌn/  🇬🇧 /ɹʊn/	Tech	B1
get  (Get the latest code from the repository.)	lấy, nhận, hiểu được  |  🇺🇸 🇬🇧 /ɡɛt/	Vocabulary	B1
goal  (The goal of this sprint is to reduce latency.)	mục tiêu  |  🇺🇸 /ɡoʊl/  🇬🇧 /ɡɒʊl/	Business	B1
plan  (We need a plan before starting.)	kế hoạch  |  🇺🇸 🇬🇧 /plæn/	Business	B1
item  (Add this item to the backlog.)	mục, hạng mục  |  🇺🇸 🇬🇧 [ˈaɪ̯ɾm̩]	Vocabulary	B1
link  (Share the link to the document.)	đường dẫn, liên kết  |  🇺🇸 🇬🇧 /lɪŋk/	Tech	B1
system  (The system crashed last night.)	hệ thống  |  🇺🇸 🇬🇧 /ˈsɪstəm/	Tech	B1
error  (An error occurred during deployment.)	lỗi, sự cố  |  🇺🇸 /ˈɛɹɚ/  🇬🇧 /ˈɛɹə(ɹ)/	Tech	B1
access  (You don't have access to that resource.)	truy cập, quyền truy cập  |  🇺🇸 /ˈækˌsɛs/  🇬🇧 /ˈæksɛs/	Tech	B1
data  (The data is stored in the database.)	dữ liệu  |  🇺🇸 /ˈdætə/  🇬🇧 /ˈdeɪtə/	Tech	B1
file  (Attach the log file to the ticket.)	tệp, file  |  🇺🇸 🇬🇧 /faɪl/	Tech	B1
user  (The user reported a bug in the checkout flow.)	người dùng  |  🇺🇸 /ˈjuzɚ/  🇬🇧 /ˈjuːzə/	Tech	B1
team  (The team will review the PR tomorrow.)	nhóm, đội  |  🇺🇸 🇬🇧 /tiːm/	Business	B1
request  (Submit a request to the IT helpdesk.)	yêu cầu, đề nghị  |  🇺🇸 🇬🇧 /ɹɪˈkwɛst/	Tech	B1
message  (I sent you a message on Slack.)	tin nhắn, thông điệp  |  🇺🇸 🇬🇧 /ˈmɛsɪd͡ʒ/	Slack	B1
review  (The code review took two hours.)	đánh giá, xem xét, review  |  🇺🇸 🇬🇧 /ɹɪˈvjuː/	Tech	B1
update  (Pull the latest update from the repo.)	cập nhật	Tech	B1
backend  (The backend handles all business logic.)	phần xử lý phía máy chủ, backend	Tech	B2
frontend  (The frontend is built with React.)	phần giao diện người dùng, frontend	Tech	B2
API  (The mobile app communicates via REST API.)	giao diện lập trình ứng dụng	Tech	B2
container  (Each service runs inside a Docker container.)	vùng chứa cô lập ứng dụng (Docker)  |  🇺🇸 🇬🇧 /kənˈteɪnə/	Tech	B2
authorization  (Authorization checks what a user is allowed to do.)	phân quyền, ủy quyền truy cập	Tech	B2
scalability  (Scalability is a key requirement for this service.)	khả năng mở rộng quy mô	Tech	B2
throughput  (We measured the throughput at 10,000 requests per second.)	thông lượng, năng suất xử lý  |  🇺🇸 🇬🇧 /ˈθɹu.pʊt/	Tech	B2
runtime  (A null pointer error occurred at runtime.)	thời điểm chạy chương trình, runtime	Tech	B2
kernel  (The kernel manages hardware resources.)	nhân hệ điều hành  |  🇺🇸 🇬🇧 /ˈkɜːnəl/	Tech	B2
daemon  (A background daemon handles the scheduled jobs.)	tiến trình chạy nền  |  🇺🇸 🇬🇧 /ˈdiː.mən/	Tech	B2
socket  (The server listens on a TCP socket.)	socket, điểm kết nối mạng  |  🇺🇸 /ˈsɑkɪt/  🇬🇧 /ˈsɒkɪt/	Tech	B2
protocol  (HTTP is the foundation protocol of the web.)	giao thức truyền thông  |  🇺🇸 🇬🇧 /ˈpɹəʊtəˌkɒl/	Tech	B2
proxy  (Requests are routed through a reverse proxy.)	máy chủ trung gian, proxy  |  🇺🇸 /ˈpɹɑk.si/  🇬🇧 /ˈpɹɒk.si/	Tech	B2
SSL  (Enable SSL to secure the connection.)	giao thức bảo mật lớp socket	Tech	B2
tokenization  (Tokenization replaces sensitive data with a token.)	mã hóa dữ liệu nhạy cảm bằng token	Tech	B2
SDK  (Use the official SDK to integrate with the payment gateway.)	bộ công cụ phát triển phần mềm	Tech	B2
CLI  (Run the command from the CLI.)	giao diện dòng lệnh	Tech	B2
debugging  (I spent the afternoon debugging the race condition.)	gỡ lỗi, tìm và sửa lỗi  |  🇺🇸 🇬🇧 /diːˈbʌɡɪŋ/	Tech	B2
refactoring  (Refactoring improved readability without changing behavior.)	tái cấu trúc mã nguồn	Tech	B2
integration  (The integration with the third-party API is complete.)	tích hợp hệ thống  |  🇺🇸 🇬🇧 /ɪntəˈɡɹeɪʃən/	Tech	B2
monitoring  (Set up monitoring alerts for the production service.)	giám sát hệ thống	Tech	B2
stakeholder  (We need to align with all stakeholders before the launch.)	các bên liên quan, người có lợi ích liên quan  |  🇺🇸 🇬🇧 /ˈsteɪkhoʊldə(ɹ)/	Business	B2
roadmap  (Share the product roadmap with the client.)	lộ trình sản phẩm	Business	B2
leverage  (We can leverage existing infrastructure to reduce cost.)	tận dụng, sử dụng làm đòn bẩy  |  🇺🇸 🇬🇧 /ˈliːv(ə)ɹɪdʒ/	Business	B2
agile  (The team follows agile methodology.)	phương pháp phát triển linh hoạt  |  🇺🇸 🇬🇧 /ˈæd͡ʒ.aɪl/	Business	B2
OKR  (Each team sets OKRs at the start of each quarter.)	mục tiêu và kết quả then chốt (Objectives and Key Results)	Business	B2
escalate  (Escalate the issue to the engineering manager.)	leo thang, chuyển lên cấp cao hơn để xử lý  |  🇺🇸 🇬🇧 /ˈɛs.kə.leɪt/	Business	B2
prioritize  (Prioritize bugs over new features this sprint.)	ưu tiên hóa, sắp xếp theo mức độ ưu tiên  |  🇺🇸 🇬🇧 /pɹaɪˈɒɹətaɪz/	Business	B2
sync  (Let's sync on Friday to review progress.)	đồng bộ hóa; họp nhanh để cập nhật thông tin  |  🇺🇸 🇬🇧 /sɪŋk/	Meetings	B2
transparency  (Transparency builds trust within the team.)	sự minh bạch, rõ ràng  |  🇺🇸 🇬🇧 /tɹænsˈpæɹənsi/	Business	B2
feasibility  (We need to assess the feasibility before committing.)	tính khả thi	Business	B2
risk mitigation  (Risk mitigation strategies were discussed in the planning meeting.)	giảm thiểu rủi ro	Business	B2
reiterate  (Let me reiterate the key points before we close.)	nhắc lại, lặp lại để nhấn mạnh  |  🇺🇸 🇬🇧 /ɹiˈɪt.əɹ.eɪt/	C1	C1
streamline  (We streamlined the deployment process to cut down manual steps.)	tối ưu hóa quy trình, làm gọn và hiệu quả hơn	C1	C1
consolidate  (We need to consolidate our monitoring tools into one platform.)	hợp nhất, củng cố, gộp lại  |  🇺🇸 🇬🇧 /kənˈsɒlɪdeɪt/	C1	C1
facilitate  (The tech lead facilitates the sprint planning session.)	tạo điều kiện, hỗ trợ cho việc diễn ra suôn sẻ  |  🇺🇸 🇬🇧 /fəˈsɪləteɪt/	C1	C1
mitigate  (We need to mitigate the risk before going to production.)	giảm nhẹ, hạn chế (rủi ro)  |  🇺🇸 🇬🇧 /ˈmɪt.ɪ.ɡeɪt/	C1	C1
advocate  (I advocate for better documentation on this team.)	ủng hộ, lên tiếng bảo vệ quan điểm  |  🇺🇸 🇬🇧 /ˈæd.və.keɪt/	C1	C1
scrutinize  (The security team will scrutinize every change.)	xem xét kỹ lưỡng, kiểm tra chặt chẽ  |  🇺🇸 🇬🇧 /ˈskɹuːtɨnaɪz/	C1	C1
assess  (We need to assess the impact before releasing.)	đánh giá, thẩm định  |  🇺🇸 🇬🇧 /əˈsɛs/	C1	C1
anticipate  (Anticipate potential failures and add fallback logic.)	dự đoán trước, lường trước  |  🇺🇸 /ænˈtɪs.ə.peɪt/  🇬🇧 /ænˈtɪs.ɪ.peɪt/	C1	C1
navigate  (It can be hard to navigate organizational politics.)	điều hướng, vượt qua (tình huống phức tạp)  |  🇺🇸 🇬🇧 /ˈnæv.ɪ.ɡeɪt/	C1	C1
tangible  (We need tangible results, not just discussions.)	hữu hình, có thể thấy/đo lường được  |  🇺🇸 /ˈtændʒəbəl/  🇬🇧 /ˈtæn(d)ʒɪb(ə)l/	C1	C1
intangible  (Team culture is an intangible but critical asset.)	vô hình, không đo lường trực tiếp được  |  🇺🇸 🇬🇧 /ɪnˈtandʒɪbl/	C1	C1
robust  (The system needs to be robust enough to handle spikes.)	vững chắc, mạnh mẽ, đáng tin cậy  |  🇺🇸 /ɹoʊˈbʌst/  🇬🇧 /ɹəʊˈbʌst/	C1	C1
resilient  (A resilient architecture recovers automatically from failures.)	có khả năng phục hồi, bền bỉ	C1	C1
cohesive  (A cohesive team communicates more effectively.)	gắn kết, nhất quán, hài hòa  |  🇺🇸 /koʊˈhiː.sɪv/  🇬🇧 /ˈkəʊ.hiː.sɪv/	C1	C1
substantial  (There was a substantial improvement in response time.)	đáng kể, quan trọng, lớn  |  🇺🇸 🇬🇧 /səbˈstænʃəl/	C1	C1
viable  (Is this approach technically viable?)	khả thi, có thể thực hiện được  |  🇺🇸 🇬🇧 /ˈvaɪəbəl/	C1	C1
compelling  (Make a compelling case for the architectural change.)	thuyết phục, hấp dẫn, mạnh mẽ  |  🇺🇸 🇬🇧 /kəmˈpɛlɪŋ/	C1	C1
precise  (Use precise language in your technical specification.)	chính xác, rõ ràng, không mơ hồ  |  🇺🇸 🇬🇧 /pɹɪˈsaɪs/	C1	C1
redundant  (This function is redundant - it's already handled upstream.)	dư thừa, không cần thiết, lặp lại  |  🇺🇸 🇬🇧 /ɹɪˈdʌn.dənt/	C1	C1
obsolete  (This API is obsolete and will be removed next quarter.)	lỗi thời, không còn được dùng  |  🇺🇸 /ɑbsəˈliːt/  🇬🇧 /ˈɒbsəliːt/	C1	C1
ad hoc  (We set up an ad hoc meeting to handle the incident.)	tạm thời, được lập ra cho mục đích cụ thể  |  🇺🇸 /ˌæd ˈhɑk/  🇬🇧 /ˌæd ˈhɒk/	C1	C1
reactive  (A reactive approach means fixing problems after they occur.)	phản ứng sau khi xảy ra, bị động	C1	C1
